instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0014,RandomGenerator,0,4,3000,3.5844133333333335,3.860420000000001,1.2234246666666668
inst_0847,RandomGenerator,0,3,3000,1.97444,3.4129099999999997,0.7976831066666666
inst_0227,RandomGenerator,0,5,3000,2.8617166666666667,3.3743699999999994,2.0319212666666666
inst_0602,RandomGenerator,0,2,3000,1.8988500000000001,1.26105,0.8358943299999999
inst_0599,RandomGenerator,0,3,3000,2.4047899999999998,2.0494399999999997,0.74981415
inst_0979,RandomGenerator,0,3,3000,3.2127133333333333,2.51186,2.07384705
inst_0562,RandomGenerator,0,4,3000,4.050046666666667,2.89986,2.6383099833333334
inst_0726,RandomGenerator,0,3,3000,1.4280966666666666,2.03254,0.6576657666666667
inst_0313,RandomGenerator,0,2,3000,1.9823533333333332,1.8492199999999999,0.5205371533333333
inst_0201,RandomGenerator,0,5,3000,4.177199999999999,6.07819,2.878001916666667
inst_0617,RandomGenerator,0,2,3000,2.9237933333333332,2.39698,0.3870478866666667
inst_0279,RandomGenerator,0,3,3000,1.91564,2.23395,1.20642602
inst_0305,RandomGenerator,0,4,3000,3.300273333333333,3.9398400000000002,2.4926068633333336
inst_0499,RandomGenerator,0,4,3000,2.41707,4.006259999999999,1.4215446699999998
inst_0280,RandomGenerator,0,1,3000,0.31444,0.23261,0.17352706
inst_0221,RandomGenerator,0,2,3000,1.7470633333333334,1.2114400000000003,0.9328164533333335
inst_0261,RandomGenerator,0,4,3000,3.4443633333333334,3.9855599999999995,2.2147524266666667
inst_0143,RandomGenerator,0,4,3000,3.2418066666666667,3.48956,2.157659413333333
inst_0483,RandomGenerator,0,1,3000,1.47018,0.78485,0.7045336833333334
inst_0995,RandomGenerator,0,3,3000,4.0003400000000005,3.4599799999999994,2.8491699400000003
inst_0209,RandomGenerator,0,3,3000,4.581883333333333,5.37345,2.3711179833333333
inst_0922,RandomGenerator,0,4,3000,6.141443333333334,4.78913,4.47664475
inst_0184,RandomGenerator,0,2,3000,2.9056866666666665,2.69549,0.9769796166666666
inst_0667,RandomGenerator,0,4,3000,2.9308199999999998,3.2929299999999997,2.4216523299999997
inst_0084,RandomGenerator,0,4,3000,4.03916,4.33678,2.5771167
inst_0131,RandomGenerator,0,3,3000,2.418973333333333,2.52506,1.2788406666666667
inst_0622,RandomGenerator,0,1,3000,0.46041666666666664,0.40036,0.22486886666666664
inst_0611,RandomGenerator,0,1,3000,1.71776,0.8329199999999999,0.7351907200000001
inst_0541,RandomGenerator,0,2,3000,2.899243333333333,2.30795,1.0458581033333334
inst_0381,RandomGenerator,0,3,3000,3.9660466666666663,3.59122,2.521056016666667
